system:index,potential_evaporation_sum
19891106,-0.016907280640054173
19891107,-0.021380763553197214
19891108,-0.029809217280123975
19891109,-0.0220967415393313
19891110,-0.005796339603219167
19891111,-0.006255103907551869
19891112,-0.01423949758862472
19891113,-0.019955949751327223
19891114,-0.0279495493521755
19891115,-0.025044332322520995
19891116,-0.012119553428305306
19891117,-0.017108912900865813
19891118,-0.010673296716095126
19891119,-0.006334258500942786
19891120,-0.022031117802233373
19891121,-0.027230399887496454
19891122,-0.029959141663309607
19891123,-0.029128963940327025
19891124,-0.019260405018637156
19891125,-0.024815763726452052
19891126,-0.014222259255983671
19891127,-0.022630256329734984
19891128,-0.024584411200803815
19891129,-0.02687292389640983
19891130,-0.03161889807734921
19891201,-0.03346120880489106
19891202,-0.042450634042222136
19891203,-0.01592329434782588
19891204,-0.008233334321921153
19891205,-0.00736084102250416
19891206,-0.015081023176636017
19891207,-0.007073706386225409
19891208,-0.009413281795754931
19891209,-0.016507954262656006
19891210,-0.025286210885307494
19891211,-0.028044531799558715
19891212,-0.018802650862972666
19891213,-0.004022547687331964
19891214,-0.014348047183016781
19891215,-0.019661083842585778
19891216,-0.027177506385135497
19891217,-0.024958440714260725
19891218,-0.02857997923272622
19891219,-0.030281684342148844
19891220,-0.03084806585944354
19891221,-0.01658508574727315
19891222,-0.014579514089408814
19891223,-0.019195944649701976
19891224,-0.0083729769248653
19891225,-0.024670996217758222
19891226,-0.02779614043379656
19891227,-0.0445754961059835
19891228,-0.027150201682082844
19891229,-0.023487144201686693
19891230,-0.03424893909920571
19891231,-0.033250717497633295
19900101,-0.037230431742035074
19900102,-0.029274569024295104
19900103,-0.05187356918862874
19900104,-0.03128055117224399
19900105,-0.02377555765884138
19900106,-0.02929990846314321
19900107,-0.015685935459725662
19900108,-0.009160585113961938
19900109,-0.006941929315318702
19900110,-0.003693529710582011
19900111,-0.013949300811118078
19900112,-0.01552432547689893
19900113,-0.014185343352295144
19900114,-0.011735118845763861
19900115,-0.006358796675465409
19900116,-0.026643923147932073
19900117,-0.02279233120593527
19900118,-0.026520754399163536
19900119,-0.025416369961379366
19900120,-0.02181932106482973
19900121,-0.012523690648030357
19900122,-0.01217293246310351
19900123,-0.022839802192223854
19900124,-0.025186651621762302
19900125,-0.020083031403020247
19900126,-0.0209294764235567
19900127,-0.03560288221071136
19900128,-0.031121790413959023
19900129,-0.015030252005785947
19900130,-0.02179251386797365
19900131,-0.024578702725565605
19900201,-0.0021164698391845536
19900202,-0.0032146773945754695
19900203,-0.0024073539920449103
19900204,-0.010025041086727091
19900205,-0.020171087925191913
19900206,-0.020490290028967382
19900207,-0.006713631602277221
19900208,-0.007182840180885618
19900209,-0.012362341455008051
19900210,-0.015806619447920826
19900211,-0.016029249209239007
19900212,-0.013737391262894333
19900213,-0.007006489252261788
19900214,-0.01098280075899104
19900215,-0.021242550698497464
19900216,-0.023684038679699277
19900217,-0.020670352257209295
19900218,-0.014435739836592092
19900219,-0.010788573595201783
19900220,-0.019324247907357265
19900221,-0.015357645371165853
19900222,-0.020627795274095192
19900223,-0.021535204409398954
19900224,-0.01727288421678998
19900225,-0.019539558483572923
19900226,-0.011323519854396318
19900227,-0.01760220137790786
19900228,-0.01774591434187766
19900301,-0.017639681822036055
19900302,-0.019742746493430895
19900303,-0.0238521627379267
19900304,-0.02448807231911409
19900305,-0.026499908225063342
19900306,-0.013935892999936562
19900307,-0.006327499109415183
19900308,-0.02424260048836896
19900309,-0.025704102166819454
19900310,-0.02537057466518347
19900311,-0.02576029959832839
19900312,-0.006022244000183087
19900313,-0.006608555352969596
19900314,-0.017929390135020026
19900315,-0.022576932478316734
19900316,-0.01322716222221239
19900317,-0.014323164585594673
19900318,-0.02010482036800638
19900319,-0.008361652264545275
19900320,-0.014322665047115013
19900321,-0.012570960649614929
19900322,-0.009325288317822193
19900323,-0.008429432881966528
19900324,-0.016496495232604276
19900325,-0.016862017668639408
19900326,-0.011355121779193041
19900327,-0.01039170920811378
19900328,-0.009384585436651804
19900329,-0.005594956595333549
19900330,-0.0016175492578845302
19900331,-0.0031925150507773944
19900401,-0.0019327216294353132
19900402,-0.0019213599196654157
19900403,-0.0018546647160143771
19900404,-0.0016625285493329384
19900405,-0.001324340160060294
19900406,-0.005375503447222474
19900407,-0.008799434637405899
19900408,-0.0026514322015248194
19900409,-0.0013866130969828327
19900410,-0.001299882606927072
19900411,-0.00594762989832943
19900412,-0.003815460798576723
19900413,-0.00994908707335812
19900414,-0.006753740780971625
19900415,-0.010132476645466787
19900416,-0.0018478457389508537
19900417,-0.004318671057744034
19900418,-0.0019316248837385405
19900419,-0.0010087167310720714
19900420,-0.0015425549913268006
19900421,-0.01727546360442049
19900422,-0.014872906104325947
19900423,-0.012363157991806047
19900424,-0.019908506396445064
19900425,-0.025973655050772645
19900426,-0.031362294151850725
19900427,-0.01932337640449572
19900428,-0.018283898213085344
19900429,-0.012297613943135706
19900430,-0.014676851529495955
19900501,-0.014478962087424392
19900502,-0.01681137520567927
19900503,-0.013484801034667187
19900504,-0.011655013074385089
19900505,-0.013500826179171916
19900506,-0.011905621328274744
19900507,-0.013371368986759346
19900508,-0.003890481552632273
19900509,-0.008746006655084564
19900510,-0.008104704013565002
19900511,-0.00819281719911629
19900512,-0.011253907216953095
19900513,-0.01401269334643097
19900514,-0.009453942185899613
19900515,-0.003946171330767178
19900516,-0.006964764734488922
19900517,-0.01069180141831871
19900518,-0.006051157361333442
19900519,-0.012699738669806096
19900520,-0.01532876263102125
19900521,-0.006664697158222734
19900522,-0.0014684685655565815
19900523,-0.003443791351787164
19900524,-0.012783902661342368
19900525,-0.010648699830922464
19900526,-0.009415913162847123
19900527,-0.0035282086076105787
19900528,-0.0013211083975694332
19900529,-0.0014202709117965657
19900530,-0.0020097088680394426
19900531,-0.011827813889217758
19900601,-0.018854644764210067
19900602,-0.014815450437050355
19900603,-0.01006240910520978
19900604,-0.008834680057977773
19900605,-0.0046526035386202525
19900606,-0.004136655688180913
19900607,-0.0023513564447946566
19900608,-0.0024462094135640523
19900609,-0.005419321109788753
19900610,-0.005558432195769321
19900611,-0.005317018197384317
19900612,-0.006422671142882186
19900613,-0.008706594113356989
19900614,-0.005226376136778466
19900615,-0.005815551934123548
19900616,-0.008584198473700034
19900617,-0.002526094243099019
19900618,-0.002721775423755051
19900619,-0.002702606736729424
19900620,-0.00369139662752926
19900621,-0.011122687289859889
19900622,-0.009378538915251918
19900623,-0.00810974813905948
19900624,-0.010916552609659355
19900625,-0.007078446136862
19900626,-0.015320309221384833
19900627,-0.019359532365824123
19900628,-0.018891670369970033
19900629,-0.008085299401104012
19900630,-0.008002030025527856
19900701,-0.010586507200655218
19900702,-0.019288833199178023
19900703,-0.01887350687473779
19900704,-0.010862241606706942
19900705,-0.01812419468227391
19900706,-0.01782309623191127
19900707,-0.009917190750399995
19900708,-0.009059080551220356
19900709,-0.00828200136600561
19900710,-0.008748743664927595
19900711,-0.005230525696145728
19900712,-0.006887404481265184
19900713,-0.004931803703353068
19900714,-0.007450388515073509
19900715,-0.009189334552972077
19900716,-0.0042537225744278834
19900717,-0.006900015576778415
19900718,-0.015857698838255767
19900719,-0.018033101041172506
19900720,-0.009975187297229461
19900721,-0.010612660544899384
19900722,-0.010420287734514389
19900723,-0.013712741522624741
19900724,-0.01735035185129581
19900725,-0.010652484486068283
19900726,-0.0028007350601621213
19900727,-0.0014555789419745627
19900728,-0.009673593731150721
19900729,-0.009860719417413632
19900730,-0.006706464702021331
19900731,-0.0020484838172932017
19900801,-0.009330726037799997
19900802,-0.010003489019479887
19900803,-0.0040443052849429085
19900804,-0.01573002217086919
19900805,-0.011359739547507797
19900806,-0.022318447965576863
19900807,-0.013931870685695007
19900808,-0.011355679505264638
19900809,-0.008259958782281768
19900810,-0.01985466322213644
19900811,-0.016163109739371687
19900812,-0.020969734207331486
19900813,-0.021219180920389623
19900814,-0.019839563630830406
19900815,-0.013493052576845365
19900816,-0.021353759405853934
19900817,-0.01803281620193552
19900818,-0.012966961437414298
19900819,-0.01529112352943013
19900820,-0.014166398455831666
19900821,-0.020705912134621588
19900822,-0.0219021396220165
19900823,-0.022538817726564606
19900824,-0.020947264518559734
19900825,-0.021204781219426903
19900826,-0.0217248849426498
19900827,-0.01080825776498702
19900828,-0.011515199711702262
19900829,-0.01320343586197743
19900830,-0.0075620416918081475
19900831,-0.004375474660022491
19900901,-0.009829610658480285
19900902,-0.025450345441447985
19900903,-0.027252619663524606
19900904,-0.01986257980891679
19900905,-0.015547892930881142
19900906,-0.015482750633553035
19900907,-0.01739681228744285
19900908,-0.010845092434678686
19900909,-0.011117044377857516
19900910,-0.00951079229014226
19900911,-0.016565944735866582
19900912,-0.015476671949699643
19900913,-0.007850538038685895
19900914,-0.0026865142930803925
19900915,-0.005194883937283559
19900916,-0.006648247462512559
19900917,-0.014056193699316965
19900918,-0.014984093083413901
19900919,-0.01505133027156034
19900920,-0.017384530099561705
19900921,-0.017321201830330517
19900922,-0.012592726150424083
19900923,-0.004750859453386176
19900924,-0.014609072857056545
19900925,-0.021551942526694654
19900926,-0.01634580065759247
19900927,-0.014172689034796735
19900928,-0.018763454172264715
19900929,-0.01394435524610769
19900930,-0.010283585952354611
19901001,-0.009068602630772539
19901002,-0.019870563331398496
19901003,-0.010449184307222964
19901004,-0.019515462662965645
19901005,-0.03277216877302153
19901006,-0.006194587497367069
19901007,-0.013535260268797783
19901008,-0.01768983504244332
19901009,-0.008014683971340282
19901010,-0.020524487867557974
19901011,-0.029012645307814975
19901012,-0.022425234731055392
19901013,-0.015091977452614326
19901014,-0.019224197708814027
19901015,-0.021597847826582178
19901016,-0.028605456410085012
19901017,-0.028419348066225397
19901018,-0.02612184718914418
19901019,-0.027025014141456
19901020,-0.028714359783035198
19901021,-0.03257414284425671
19901022,-0.019114309773017688
19901023,-0.006521385644349676
19901024,-0.004595347595613505
19901025,-0.004839506867110562
19901026,-0.013797138115779393
19901027,-0.025239977439144665
19901028,-0.030952823799040737
19901029,-0.03071732172751384
19901030,-0.029792112360835094
19901031,-0.026904995432594236
19901101,-0.029816528731010532
19901102,-0.025448787480645177
19901103,-0.02226765134435279
19901104,-0.013181980135964177
19901105,-0.015575100916142975
19901106,-0.026800308203634257
19901107,-0.026672123377800342
19901108,-0.02645240201740549
19901109,-0.02822071681834657
19901110,-0.051230502879092026
19901111,-0.037907176851282046
19901112,-0.03050263420268162
19901113,-0.033649769401412406
19901114,-0.03723950803744485
19901115,-0.037963310858623006
19901116,-0.028687019759322165
19901117,-0.03991357787772881
19901118,-0.026816979545218445
19901119,-0.029829147813651057
19901120,-0.027499068854950397
19901121,-0.029946266384109174
19901122,-0.051039594333915785
19901123,-0.04464068319259769
19901124,-0.04145876645689667
19901125,-0.04411222925393282
19901126,-0.0340070414564134
19901127,-0.02525348977539627
19901128,-0.03454592124373282
19901129,-0.03160010080204735
19901130,-0.025710192718396745
19901201,-0.02779112862999605
19901202,-0.027675819731564973
19901203,-0.004119739210692546
19901204,-0.017309747769330825
19901205,-0.024250503323142297
19901206,-0.03268397743974105
19901207,-0.039892743515524694
19901208,-0.03524468898518407
19901209,-0.02041859914489448
19901210,-0.05149628233079308
19901211,-0.042888408055145405
19901212,-0.04372213644607599
19901213,-0.041460022028663925
19901214,-0.046416901319147434
19901215,-0.04552104699834974
19901216,-0.03608625619134802
19901217,-0.0445218329502165
19901218,-0.04817536710486329
19901219,-0.03466969984790801
19901220,-0.022522973966322735
19901221,-0.01676841877327812
19901222,-0.022715633163012717
19901223,-0.0502071996437475
19901224,-0.03085236324417491
19901225,-0.027595231894320324
19901226,-0.0369465755035987
19901227,-0.03327300079824458
19901228,-0.03277654014761974
19901229,-0.01794777530197944
19901230,-0.0060781086164861265
19901231,-0.02283050953472623
19910101,-0.027868693128793955
19910102,-0.02784855519560735
19910103,-0.037158255812988095
19910104,-0.03762921941154471
19910105,-0.00843413668921883
19910106,-0.03790693793512331
19910107,-0.028187154243197423
19910108,-0.024747339584193756
19910109,-0.022428057660311945
19910110,-0.03209083646625797
19910111,-0.03565511777940814
19910112,-0.032704522857676194
19910113,-0.02780028935657663
19910114,-0.03292176669713147
19910115,-0.022925893732702308
19910116,-0.008110718863721406
19910117,-0.004095189558116819
19910118,-0.012009652352360036
19910119,-0.019250278051980988
19910120,-0.0196511310831308
19910121,-0.01587029813461217
19910122,-0.019972735494637496
19910123,-0.0018037537871097714
19910124,-0.006964818146365473
19910125,-0.016127563957176464
19910126,-0.013211651286918187
19910127,-0.027452127150638564
19910128,-0.026741307478155455
19910129,-0.037564394096423544
19910130,-0.02337908250192376
19910131,-0.03547514277148071
19910201,-0.030394346838939226
19910202,-0.02011612842310484
19910203,-0.03252337065464232
19910204,-0.03467899117602874
19910205,-0.03197127959859829
19910206,-0.014949142218745168
19910207,-0.0044026790685560155
19910208,-0.0139575248586493
19910209,-0.02908736807686436
19910210,-0.022547331483843094
19910211,-0.018508708213992472
19910212,-0.024407071875197996
19910213,-0.03194527531355086
19910214,-0.0323012013740506
19910215,-0.020315574660338974
19910216,-0.03198978110102513
19910217,-0.00853197774621509
19910218,-0.011855995053692862
