system:index,total_evaporation_sum
20210816,-0.0021191951932696866
20210817,-0.0015906421693602647
20210818,-0.001413970007828273
20210819,-0.0015488189860197962
20210820,-0.0017980820712445436
20210821,-0.0018419580389606202
20210822,-0.0023111823600513496
20210823,-0.0025510043500489815
20210824,-0.0034607763361825645
20210825,-0.0015307680914936903
20210826,-0.0018747920674039545
20210827,-0.001845206440869668
20210828,-0.0020537461138920524
20210829,-0.002493170188363608
20210830,-0.0021126713982638065
20210831,-0.0023405195500533532
20210901,-0.0024115425340706866
20210902,-0.0019077944096161181
20210903,-0.0021265156055631403
20210904,-0.0020980464785233083
20210905,-0.002075944174640588
20210906,-0.0019198374240832377
20210907,-0.0023512563008921588
20210908,-0.0021186816628642365
20210909,-0.0026643383271276583
20210910,-0.0025394989530467976
20210911,-0.002747678377133328
20210912,-0.002468256541640354
20210913,-0.002372800283550299
20210914,-0.0028077489861183555
20210915,-0.0014448898633029617
20210916,-0.0017859853360235965
20210917,-0.002591708091660843
20210918,-0.0028191990198887444
20210919,-0.002890165442033337
20210920,-0.0028964216079717473
20210921,-0.002158339944925078
20210922,-0.001835532740092898
20210923,-0.002729400534083941
20210924,-0.0027155196120210215
20210925,-0.0028509450216504645
20210926,-0.002851371356922129
20210927,-0.001916227870860815
20210928,-0.0022738817485705555
20210929,-0.002444022208900872
20210930,-0.0027665816256547044
20211001,-0.002930550628368985
20211002,-0.002498069110346945
20211003,-0.0028429557449233768
20211004,-0.003164386838781701
20211005,-0.002893087824382864
20211006,-0.003071041080662213
20211007,-0.002600355819914631
20211008,-0.002302460320947323
20211009,-0.003012515979550025
20211010,-0.002864314993805867
20211011,-0.0022425781882336147
20211012,-0.0018711843808682114
20211013,-0.0020636026408805985
20211014,-0.0036399848638698244
20211015,-0.003927015928889655
20211016,-0.0030483796992883446
20211017,-0.003734672837301776
20211018,-0.0038088794766789314
20211019,-0.0040486939666353325
20211020,-0.0028478510311074462
20211021,-0.002858919350373094
20211022,-0.0030054966126599244
20211023,-0.004546776985466924
20211024,-0.003837825996183248
20211025,-0.0039891943140846825
20211026,-0.0034488492567879836
20211027,-0.004087364491576272
20211028,-0.00400029428018872
20211029,-0.003582744969281072
20211030,-0.004426800986030748
20211031,-0.002787286604916748
20211101,-0.003078198710810297
20211102,-0.0025971783664564653
20211103,-0.0037003999450415663
20211104,-0.0032876637193226064
20211105,-0.0026840450250475755
20211106,-0.0029156312867161514
20211107,-0.0037748339815518823
20211108,-0.0037622188924551414
20211109,-0.0036668229077484312
20211110,-0.003667076892724635
20211111,-0.0027961787246312377
20211112,-0.004692258957325722
20211113,-0.004117402099856604
20211114,-0.004269341458410214
20211115,-0.004156937893561046
20211116,-0.0037768014638080664
20211117,-0.003248657712521661
20211118,-0.0036592965782477585
20211119,-0.002982818448773198
20211120,-0.0028159354088923717
20211121,-0.002407987016649012
20211122,-0.0026329313850581176
20211123,-0.0026858211244407343
20211124,-0.002774734501840088
20211125,-0.0023489984051520106
20211126,-0.0034694370235459474
20211127,-0.0025530270493105433
20211128,-0.002269039131457113
20211129,-0.002555764424830926
20211130,-0.002877703625822751
20211201,-0.002751117896280627
20211202,-0.003675963066578042
20211203,-0.004424844430186806
20211204,-0.0050590747404935296
20211205,-0.0032260333090727436
20211206,-0.0028730084204525593
20211207,-0.0040969958463903874
20211208,-0.004229715753086176
20211209,-0.004690314398052785
20211210,-0.0048119404506317635
20211211,-0.0034161149075734843
20211212,-0.0033225384244861874
20211213,-0.00453248943525058
20211214,-0.004801016305304616
20211215,-0.004952996853442796
20211216,-0.003877146226240163
20211217,-0.003960576272468135
20211218,-0.004970428190360502
20211219,-0.0048196019575857075
20211220,-0.004623140223665481
20211221,-0.004416417329310248
20211222,-0.003175567290078245
20211223,-0.0034272334121776124
20211224,-0.004378053470309789
20211225,-0.00458268487624606
20211226,-0.004416710389496265
20211227,-0.004454495358499617
20211228,-0.0032645328569917698
20211229,-0.003354017757178633
20211230,-0.0038253903376429046
20211231,-0.003699351784401041
20220101,-0.003242921626654428
20220102,-0.003890569130666054
20220103,-0.004364685802635037
20220104,-0.0032417250526639396
20220105,-0.0043222719781050856
20220106,-0.003598519172025222
20220107,-0.0041171242453707235
20220108,-0.004362642711696963
20220109,-0.004101182215958391
20220110,-0.004093438279027495
20220111,-0.004163566263782708
20220112,-0.0038357567371824237
20220113,-0.003996374433963954
20220114,-0.0040204126850801455
20220115,-0.0044146004257790495
20220116,-0.004531974041661111
20220117,-0.004833367058508752
20220118,-0.003463776458794112
20220119,-0.003433611100970043
20220120,-0.00428685465090717
20220121,-0.0039332884692233295
20220122,-0.0038951973683388763
20220123,-0.003223454861694311
20220124,-0.003436841502287457
20220125,-0.003108147732631125
20220126,-0.0026850221609485197
20220127,-0.0027016675696183395
20220128,-0.0043251472690808875
20220129,-0.0045293582980390915
20220130,-0.00411858642589289
20220131,-0.004092002625148055
20220201,-0.004051176569312021
20220202,-0.0029836838655721873
20220203,-0.0034909725323464752
20220204,-0.004490744708369811
20220205,-0.0039935157558722
20220206,-0.0038327103817721807
20220207,-0.003970422982232842
20220208,-0.0035238697729816333
20220209,-0.004922250190441529
20220210,-0.004309847123691818
20220211,-0.004593422570724483
20220212,-0.003438448370984759
20220213,-0.003095075154837463
20220214,-0.0033557511910203086
20220215,-0.003194949914377806
20220216,-0.00376562227947358
20220217,-0.0040778738897183555
20220218,-0.003982724361655907
20220219,-0.003312808961020454
20220220,-0.0037945797036428542
20220221,-0.003303416202882211
20220222,-0.0035072335780004385
20220223,-0.002818030822753615
20220224,-0.0027152822386201816
20220225,-0.0021453308145787985
20220226,-0.0024973697783550156
